"F2_word_count":numerical,"F2_char_count":numerical,"F2_distinct_word_count":numerical,"F2_vocab_richness":numerical,"F2_func_word_count_1":numerical,"F2_func_word_count_2":numerical,"F2_func_word_count_3":numerical,"F2_func_word_count_4":numerical,"F2_func_word_count_5":numerical,"F2_func_word_count_6":numerical,"F2_func_word_count_7":numerical,"F2_func_word_count_8":numerical,"F2_func_word_count_9":numerical,"F2_func_word_count_10":numerical,"F2_func_word_count_11":numerical,"F2_func_word_count_12":numerical,"F2_func_word_count_13":numerical,"F2_func_word_count_14":numerical,"F2_func_word_count_15":numerical,"F2_func_word_count_16":numerical,"F2_func_word_count_17":numerical,"F2_func_word_count_18":numerical,"F2_total_function_words_per_word_count":numerical,class:categorical
19,144,17,0.131944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,492,28,0.097561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,308,39,0.149351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,448,60,0.174107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,1183,103,0.156382,3,1,3,0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0.064865,1
1009,7024,421,0.14365,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.005946,0
85,522,61,0.162835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,60,12,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,1931,158,0.150181,14,5,0,0,1,0,0,3,3,1,0,0,0,0,0,3,0,0,0.103448,1
560,4269,142,0.131178,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007143,1
287,1896,185,0.151371,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.006969,0
40,275,32,0.145455,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.05,1
175,1227,109,0.142624,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0.068571,1
2145,14018,546,0.153018,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,0,0.007925,0
23,159,20,0.144654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,508,63,0.153543,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012821,0
515,3133,247,0.164379,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.005825,0
13,97,13,0.134021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,665,73,0.153383,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019608,1
22,154,19,0.142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,1526,85,0.1173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005587,0
515,3133,247,0.164379,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.005825,0
103,558,79,0.184588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,507,52,0.134122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,1001,106,0.187812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,676,62,0.128698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,2577,237,0.119907,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.02589,1
844,5896,383,0.143148,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.005924,0
98,620,75,0.158065,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05102,1
292,1807,148,0.161594,17,6,0,0,1,0,2,1,3,1,0,0,1,0,0,3,0,0,0.119863,1
78,448,60,0.174107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,144,17,0.131944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,262,24,0.10687,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035714,1
22,154,19,0.142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,483,51,0.138716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,98,15,0.163265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,1939,158,0.154719,10,6,0,0,1,0,2,4,4,1,0,4,1,0,0,4,1,0,0.126667,1
33,220,28,0.15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060606,1
1956,12788,461,0.152956,7,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,8,0,0.009202,0
73,530,57,0.137736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,523,65,0.179732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,2191,175,0.157006,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008721,0
88,626,69,0.140575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,97,13,0.134021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,530,57,0.137736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,1782,172,0.151515,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007407,0
313,2624,234,0.119284,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.01278,1
35,253,32,0.13834,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028571,0
480,2923,230,0.164215,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.00625,0
54,371,51,0.145553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.018519,0
102,756,63,0.134921,1,1,2,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0.088235,1
28,262,24,0.10687,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035714,1
283,1675,143,0.168955,8,0,0,0,0,2,0,2,0,3,0,0,2,0,0,0,0,1,0.063604,1
308,2220,156,0.138739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
300,1929,157,0.155521,10,6,0,0,1,0,2,4,4,1,0,4,1,0,0,4,1,0,0.126667,1
26,293,19,0.088737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,526,65,0.148289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,2561,214,0.156579,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002494,1
16,176,9,0.090909,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0
19,106,19,0.179245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,466,43,0.143777,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0.089552,1
185,1183,103,0.156382,3,1,3,0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0.064865,1
12,60,12,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,2631,243,0.126948,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.011976,1
209,1309,123,0.159664,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004785,1
171,1108,108,0.154332,4,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,1,1,0.064327,1
251,1549,136,0.16204,6,0,1,0,1,0,1,2,0,1,0,3,1,0,0,3,0,0,0.075697,1
173,1122,110,0.154189,4,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,1,1,0.063584,1
466,3416,186,0.136417,10,1,0,0,1,0,1,1,1,0,0,0,1,0,0,2,0,0,0.038627,1
22,252,16,0.087302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,628,67,0.160828,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.039604,1
206,1107,111,0.186089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,3623,163,0.145736,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0.011364,1
841,6053,295,0.138939,15,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0.023781,1
188,1001,106,0.187812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,803,44,0.09589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,622,74,0.14791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,1315,113,0.139163,8,0,1,0,1,0,0,0,0,3,0,0,2,0,0,0,0,0,0.081967,1
122,829,81,0.147165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008197,0
90,672,61,0.133929,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.011111,0
64,402,47,0.159204,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.078125,1
39,235,35,0.165957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,3724,171,0.146079,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0.011029,1
352,2899,243,0.121421,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.03125,1
64,483,48,0.132505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,2498,392,0.156926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,65,11,0.169231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,483,50,0.136646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,1812,69,0.14128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,372,39,0.129032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,472,47,0.131356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,674,29,0.091988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,337,37,0.133531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,702,77,0.152422,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0.028037,0
544,3724,171,0.146079,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0.011029,1
19,138,16,0.137681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,761,70,0.148489,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.061947,1
113,680,76,0.166176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.00885,1
219,1409,122,0.155429,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0.013699,0
218,1397,128,0.156049,5,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0.045872,1
59,338,45,0.174556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,208,31,0.158654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,508,54,0.149606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95,555,73,0.171171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,840,98,0.155952,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0.022901,0
71,527,55,0.134725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,512,55,0.138672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,535,59,0.138318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,4453,187,0.139007,6,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0.01454,1
64,472,48,0.135593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,555,73,0.171171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,3724,171,0.146079,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0.011029,1
17,96,17,0.177083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,78,13,0.166667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076923,1
64,483,48,0.132505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,480,53,0.15,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0.097222,1
151,841,74,0.179548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,496,52,0.133065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,108,20,0.194444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,2787,240,0.163976,12,1,2,0,3,0,0,7,0,1,0,1,0,0,0,3,0,0,0.065646,1
15,91,15,0.164835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,126,22,0.198413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,629,58,0.133545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,303,34,0.148515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,1126,120,0.14476,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006135,0
181,1126,104,0.160746,8,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0.071823,1
48,409,39,0.117359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,273,21,0.124542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,472,50,0.137712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,645,70,0.150388,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010309,0
61,507,49,0.120316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,504,55,0.136905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,512,55,0.138672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,147,22,0.156463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,376,46,0.178191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,439,50,0.173121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,795,93,0.157233,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.024,0
76,610,60,0.12459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,653,76,0.147014,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.020833,0
107,803,73,0.13325,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.009346,0
160,1033,101,0.154889,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.01875,1
544,3724,171,0.146079,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0.011029,1
97,772,69,0.125648,5,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0.103093,1
68,499,52,0.136273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,1183,103,0.156382,3,1,3,0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0.064865,1
170,1101,105,0.154405,9,0,1,0,3,0,1,1,0,0,0,2,0,0,0,1,0,0,0.105882,1
31,150,30,0.206667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,143,16,0.132867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,841,74,0.179548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,1637,140,0.155773,9,2,0,0,0,0,1,3,1,1,0,5,0,0,0,2,0,0,0.094118,1
29,261,23,0.111111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034483,1
68,496,53,0.137097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,823,77,0.125152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,150,18,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,941,93,0.14559,4,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.080292,1
66,496,52,0.133065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,515,55,0.137864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,2329,187,0.160155,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.008043,1
654,4461,221,0.146604,10,4,0,0,1,0,2,4,5,0,0,1,1,0,0,3,1,0,0.04893,1
20,224,13,0.089286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,356,50,0.174157,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032258,1
263,1660,134,0.158434,12,6,0,0,0,0,2,3,0,2,0,1,1,0,0,1,2,0,0.114068,1
66,383,49,0.172324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,1125,112,0.157333,5,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0.056497,1
155,1010,97,0.153465,9,2,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0.103226,1
68,530,51,0.128302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,1574,130,0.16709,3,0,0,0,1,5,2,5,0,1,0,0,1,0,0,0,1,0,0.072243,1
70,512,55,0.136719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,3414,186,0.13679,10,1,0,0,0,0,1,1,1,1,0,0,1,0,0,2,0,0,0.038544,1
27,151,25,0.178808,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.037037,0
66,391,54,0.168798,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.045455,1
457,2787,240,0.163976,12,1,2,0,3,0,0,7,0,1,0,1,0,0,0,3,0,0,0.065646,1
37,244,33,0.151639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,488,52,0.135246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,515,55,0.137864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,488,52,0.135246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,778,74,0.134961,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028571,1
36,238,26,0.151261,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.194444,1
98,587,71,0.166951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1410,10085,506,0.139812,2,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0.008511,1
138,762,84,0.181102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,376,46,0.178191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,4839,192,0.133912,7,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0.020062,1
53,404,45,0.131188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,577,55,0.129983,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.026667,0
298,2346,147,0.127025,11,1,0,0,1,0,1,4,0,0,0,3,0,0,0,2,0,1,0.080537,1
57,395,45,0.144304,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.035088,1
138,762,84,0.181102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,4063,314,0.151858,6,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,2,0,0.02269,1
544,3724,171,0.146079,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0.011029,1
82,670,63,0.122388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,13034,542,0.153522,9,1,0,0,3,1,0,2,1,3,0,4,2,0,0,2,0,0,0.013993,1
31,150,30,0.206667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,574,67,0.156794,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.077778,1
132,801,85,0.164794,6,0,3,0,2,1,0,0,0,2,0,0,2,0,0,0,0,0,0.121212,1
206,1406,141,0.146515,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0.024272,1
176,1194,91,0.147404,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011364,1
112,734,87,0.152589,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0.044643,1
204,1678,120,0.121573,5,3,0,0,2,0,1,3,1,0,0,1,1,0,0,3,0,0,0.098039,1
21,158,17,0.132911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,208,31,0.158654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,202,32,0.158416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
935,6052,385,0.154494,11,0,1,0,1,4,0,2,0,0,1,0,0,0,0,0,2,1,0.024599,1
51,374,40,0.136364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,496,52,0.137097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,1226,124,0.15416,4,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0.042328,0
303,2373,237,0.127686,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0.023102,1
3565,34227,1068,0.104158,25,5,3,3,3,3,0,9,3,2,0,0,1,0,1,4,1,0,0.017672,1
209,1266,124,0.165087,4,1,0,0,1,1,0,4,0,0,0,0,0,0,0,1,0,0,0.057416,1
431,2976,238,0.144825,5,4,0,0,2,0,0,1,3,2,0,0,0,0,0,2,0,0,0.044084,1
61,507,49,0.120316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,147,22,0.156463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,480,50,0.139583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,613,52,0.132137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,326,41,0.174847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,1036,73,0.141892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,101,16,0.158416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,174,20,0.126437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,3674,248,0.148884,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.018282,1
131,832,61,0.157452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,1075,77,0.106977,1,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0.104348,1
173,1193,89,0.145013,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011561,1
88,491,71,0.179226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,641,63,0.148206,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0.073684,1
11,62,11,0.177419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,383,49,0.172324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,138,16,0.137681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743,4688,336,0.15849,2,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0.008075,0
53,462,40,0.114719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,307,32,0.13355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,1854,140,0.151564,14,5,0,0,1,0,0,3,3,1,0,0,0,0,0,3,0,0,0.106762,1
79,477,64,0.165618,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025316,1
20,153,16,0.130719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,62,11,0.177419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,2472,247,0.125,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0.022654,1
63,358,51,0.175978,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031746,1
90,574,67,0.156794,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.077778,1
103,823,77,0.125152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,65,11,0.169231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,340,41,0.158824,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.12963,1
66,539,47,0.122449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,833,98,0.153661,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0.023438,0
64,472,48,0.135593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,300,40,0.146667,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.090909,1
51,384,49,0.132813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,142,21,0.161972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,472,50,0.137712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,158,17,0.132911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,2404,169,0.149334,17,6,0,0,2,0,0,3,3,2,0,4,0,0,0,1,0,1,0.108635,1
62,472,47,0.131356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,126,22,0.198413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,483,50,0.136646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,610,60,0.12459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,577,55,0.129983,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.026667,0
579,3779,318,0.153215,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2,0,0,0.01209,0
89,700,59,0.127143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,1036,73,0.141892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,326,41,0.174847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
